fecha,mes,anio,tipo_pago,afluencia
2025-12-18,Diciembre,2025,Prepago,75962
2025-12-18,Diciembre,2025,Gratuidad,4730
2025-12-19,Diciembre,2025,Prepago,76364
2025-12-19,Diciembre,2025,Gratuidad,6534
2025-12-20,Diciembre,2025,Prepago,52406
2025-12-20,Diciembre,2025,Gratuidad,3020
2025-12-21,Diciembre,2025,Prepago,34889
2025-12-21,Diciembre,2025,Gratuidad,2501
2025-12-22,Diciembre,2025,Prepago,55434
2025-12-22,Diciembre,2025,Gratuidad,3860
2025-12-23,Diciembre,2025,Prepago,54173
2025-12-23,Diciembre,2025,Gratuidad,4158
2025-12-24,Diciembre,2025,Prepago,36631
2025-12-24,Diciembre,2025,Gratuidad,1983
2025-12-25,Diciembre,2025,Prepago,14472
2025-12-25,Diciembre,2025,Gratuidad,619
2025-12-26,Diciembre,2025,Prepago,43828
2025-12-26,Diciembre,2025,Gratuidad,2590
2025-12-27,Diciembre,2025,Prepago,35765
2025-12-27,Diciembre,2025,Gratuidad,2456
2025-12-28,Diciembre,2025,Prepago,25745
2025-12-28,Diciembre,2025,Gratuidad,1301
2025-12-29,Diciembre,2025,Prepago,46567
2025-12-29,Diciembre,2025,Gratuidad,3528
2025-12-30,Diciembre,2025,Prepago,46389
2025-12-30,Diciembre,2025,Gratuidad,3314
2025-12-31,Diciembre,2025,Prepago,33353
2025-12-31,Diciembre,2025,Gratuidad,2206
